140	Linux Benchmarking HOWTO	Benchmarking-HOWTO.sgml	HOWTO       	SGML        	LinuxDoc    	            	0.12        	1997-08-14	http://www.linuxdoc.org/HOWTO/Benchmarking-HOWTO.html		N	?	U	\N	1970-01-01		U	t	\N	LDPL        	\N
141	Linux Bridge+Firewall Mini-HOWTO version 1.2.0		MINI        	SGML        	DocBook     	            	            	1997-12-18	http://www.linuxdoc.org/HOWTO/mini/Bridge+Firewall.html		N	?	U	\N	1970-01-01		U	t	\N	NONE        	\N
143	Linux Chinese HOWTO English Version	Chinese-HOWTO.sgml	HOWTO       	SGML        	LinuxDoc    	            	1.04        	1998-06-01	http://www.linuxdoc.org/HOWTO/Chinese-HOWTO.html		N	?	U	\N	1970-01-01		U	t	\N	OTHER       	\N
144	Linux Commercial HOWTO	Commercial-HOWTO.sgml	HOWTO       	SGML        	LinuxDoc    	            	5.38        	1999-03-06	http://www.linuxdoc.org/HOWTO/Commercial-HOWTO.html		N	?	U	\N	1970-01-01		U	t	\N	OTHER       	\N
145	Linux Consultants Guide	Consultants-Guide.sgml	GUIDE       	SGML        	DocBook     	3.1         	7.6.6       	2001-04-28	http://www.linuxdoc.org/LDP/lcg/html/index.html		N	?	U	\N	1970-01-01		U	t	\N	OPL         	\N
146	LinuxDoc+Emacs+Ispell-HOWTO	LinuxDoc+Emacs+Ispell-HOWTO.sgml	HOWTO       	SGML        	LinuxDoc    	            	0.4         	1998-02-26	http://www.linuxdoc.org/HOWTO/LinuxDoc+Emacs+Ispell-HOWTO.html		N	?	U	\N	1970-01-01		U	t	\N	GPL         	\N
147	Linuxdoc Reference	Linuxdox-Reference.sgml	HOWTO       	SGML        	LinuxDoc    	            	1.1         	2000-01-29	http://www.linuxdoc.org/HOWTO/mini/Linuxdoc-Reference.html		N	?	U	\N	1970-01-01		U	t	\N	LDPL        	\N
148	Linux+DOS+Win95 mini-HOWTO		MINI        	TEXT        	N/A         	            	1.0         	1996-09-09	http://metalab.unc.edu/pub/Linux/docs/HOWTO/unmaintained/mini/Linux+DOS+Win95		A	U	U	\N	1970-01-01		U	f	\N	NONE        	\N
149	Linux DPT Hardware RAID mini-HOWTO	DPT-Hardware-RAID.sgml	MINI        	SGML        	LinuxDoc    	            	1.5         	2001-02-19	http://www.linuxdoc.org/HOWTO/mini/DPT-Hardware-RAID.html		N	?	U	\N	1970-01-01		U	t	\N	NONE        	\N
150	Linux Ecology HOWTO	Ecology-HOWTO.sgml	HOWTO       	SGML        	LinuxDoc    	            	0.8         	2000-11-03	http://www.linuxdoc.org/HOWTO/Ecology-HOWTO.html		N	?	U	\N	1970-01-01	http://mobilix.org/eco_linux.html	U	t	\N	LDPL        	\N
152	Linux Ethernet-Howto	Ethernet-HOWTO.sgml	HOWTO       	SGML        	LinuxDoc    	            	2.8         	2000-10-28	http://www.linuxdoc.org/HOWTO/Ethernet-HOWTO.html		N	?	U	\N	1970-01-01		U	t	\N	OTHER       	\N
153	Linux Ext2fs Undeletion mini-HOWTO		MINI        	SGML        	DocBook     	            	1.3         	1999-02-01	http://www.linuxdoc.org/HOWTO/mini/Ext2fs-Undeletion.html		N	?	U	\N	1970-01-01		U	t	\N	OTHER       	\N
438	Second Mouse in X mini-HOWTO		MINI        	SGML        	DocBook     	            	1.1         	2001-07-21	http://www.linuxdoc.org/HOWTO/mini/XFree86-Second-Mouse/		N	 	U	\N	2001-07-20		U	t	\N	GFDL        	\N
93	How to setup international keyboard in X Window System with Xmodmap	Intkeyb.sgml	HOWTO       	SGML        	LinuxDoc    	            	1.4         	2001-07-27	http://www.linuxdoc.org/HOWTO/mini/Intkeyb.html		N	?	U	\N	1970-01-01		U	t	\N	GPL         	\N
48	Database-SQL-RDBMS HOW-TO document for Linux (PostgreSQL Object Relational Database System)	PostgreSQL-HOWTO.sgml	HOWTO       	SGML        	LinuxDoc    	            	45.0        	2001-01-26	http://www.linuxdoc.org/HOWTO/PostgreSQL-HOWTO.html		N	?	U	2001-07-13	1970-01-01		U	t	\N	OTHER       	\N
79	German HOWTO	German-HOWTO.sgml	HOWTO       	SGML        	LinuxDoc    	            	1.6         	1997-03-18	http://www.linuxdoc.org/HOWTO/German-HOWTO.html		N	?	U	2001-07-30	1970-01-01		U	t	\N	OTHER       	\N
195	Linux PCMCIA HOWTO	PCMCIA-HOWTO.sgml	HOWTO       	SGML        	LinuxDoc    	            	2.91        	2001-07-25	http://www.linuxdoc.org/HOWTO/PCMCIA-HOWTO.html		N	?	U	\N	1970-01-01		U	t	\N	OTHER       	\N
318	The Linux Busmouse HOWTO	Busmouse-HOWTO.sgml	HOWTO       	SGML        	LinuxDoc    	            	2.0         	2000-02-13	http://www.ibiblio.org/pub/Linux/docs/HOWTO/unmaintained/Busmouse-HOWTO/		N	?	U	\N	1970-01-01		U	f	\N	OTHER       	\N
159	Linux Information Sheet	INFO-SHEET.sgml	HOWTO       	SGML        	LinuxDoc    	            	4.14        	1998-08-31	http://www.linuxdoc.org/HOWTO/INFO-SHEET.html		N	?	P	\N	1970-01-01		U	t	\N	PD          	\N
160	Linux Infrared HOWTO	Infrared-HOWTO.sgml	HOWTO       	SGML        	DocBook     	4.1         	3.3         	2001-04-21	http://www.linuxdoc.org/HOWTO/Infrared-HOWTO/index.html		N	M	U	\N	1970-01-01		U	t	\N	GFDL        	\N
161	Linux Installation on an Acer LapTop HOWTO	Acer-Laptop-HOWTO.sgml	HOWTO       	SGML        	LinuxDoc    	            	1.0         	2001-01-07	http://www.linuxdoc.org/HOWTO/Acer-Laptop-HOWTO.html		N	?	U	\N	1970-01-01		U	t	\N	OTHER       	\N
162	Linux Installation Strategies		HOWTO       	SGML        	DocBook     	4.1         	1.0.1       	2001-05-02	http://www.linuxdoc.org/HOWTO/mini/Install-Strategies/		N	?	U	\N	1970-01-01		U	t	\N	OTHER       	\N
165	Linux IPCHAINS-HOWTO	IPCHAINS-HOWTO.sgml	HOWTO       	SGML        	LinuxDoc    	            	1.0.8       	2000-07-03	http://www.linuxdoc.org/HOWTO/IPCHAINS-HOWTO.html		N	?	U	\N	1970-01-01		U	t	\N	NONE        	\N
166	Linux IP Masquerade HOWTO		HOWTO       	SGML        	LinuxDoc    	            	1.95        	2000-11-13	http://www.linuxdoc.org/HOWTO/IP-Masquerade-HOWTO.html		N	?	U	\N	1970-01-01		U	t	\N	GPL         	\N
167	Linux IPX-HOWTO	IPX-HOWTO.sgml	HOWTO       	SGML        	LinuxDoc    	            	2.3         	1998-05-05	http://www.linuxdoc.org/HOWTO/IPX-HOWTO.html		N	?	U	\N	1970-01-01		U	t	\N	GPL         	\N
172	Linux Kernel Modules Installation HOWTO	Modules.sgml	HOWTO       	SGML        	DocBook     	3.1         	1.0         	1970-01-01	http://www.linuxdoc.org/HOWTO/mini/Modules/index.html		N	?	U	2001-07-30	1970-01-01		U	t	\N	NONE        	\N
173	Linux Laptop-HOWTO	Laptop-HOWTO.sgml	HOWTO       	SGML        	LinuxDoc    	            	2.2a        	2000-11-02	http://www.linuxdoc.org/HOWTO/Laptop-HOWTO.html		N	?	U	\N	1970-01-01		U	t	\N	LDPL        	\N
175	Linux Medicine-HOWTO	Medicine-HOWTO.sgml	HOWTO       	SGML        	LinuxDoc    	            	1.2         	2000-11-03	http://www.linuxdoc.org/HOWTO/Medicine-HOWTO.html		N	?	U	\N	1970-01-01		U	t	\N	LDPL        	\N
177	Linux/MIPS HOWTO	MIPS-HOWTO.sgml	HOWTO       	SGML        	LinuxDoc    	            	            	2001-01-07	http://www.linuxdoc.org/HOWTO/MIPS-HOWTO.html		N	?	U	\N	1970-01-01		U	t	\N	NONE        	\N
179	Linux Module-HOWTO		HOWTO       	SGML        	DocBook     	            	1.0         	2001-06-14	http://www.linuxdoc.org/HOWTO/Module-HOWTO/		N	U	U	\N	1970-01-01		U	t	\N	OTHER       	\N
181	Linux NETMEETING HOWTO	NetMeeting-HOWTO.sgml	HOWTO       	SGML        	DocBook     	3.1         	1.1         	2001-03-30	http://www.linuxdoc.org/HOWTO/NetMeeting-HOWTO/		N	?	U	\N	1970-01-01		U	t	\N	NONE        	\N
183	Linux Networking HOWTO	Net-HOWTO.sgml	HOWTO       	SGML        	DocBook     	3.1         	1.7.0       	2000-04-20	http://www.linuxdoc.org/HOWTO/Net-HOWTO/		N	M	U	\N	1970-01-01		U	t	\N	GPL         	\N
182	Linux Netstation HOWTO	NC-HOWTO.sgml	HOWTO       	SGML        	LinuxDoc    	            	1p01        	2000-10-31	http://www.linuxdoc.org/HOWTO/NC-HOWTO.html		N	?	U	\N	1970-01-01		U	t	\N	OTHER       	\N
185	Linux NFS-HOWTO	NFS-HOWTO.sgml	HOWTO       	SGML        	DocBook     	3.1         	Draft       	2000-12-27	http://www.linuxdoc.org/HOWTO/NFS-HOWTO/		N	?	U	\N	1970-01-01	NFS-HOWTO.sgml	U	t	\N	OPL         	\N
186	Linux off-line mailing method (offline mailaddr with 1 account)		HOWTO       	SGML        	DocBook     	            	1.3.3       	1998-06-03	http://www.linuxdoc.org/HOWTO/mini/Offline-Mailing.html		N	?	U	\N	1970-01-01	/HOWTO/	U	t	\N	OTHER       	\N
189	Linux - Optical Disk HOWTO	Optical-Disk-HOWTO.sgml	HOWTO       	SGML        	LinuxDoc    	            	1.6         	1998-12-10	http://www.linuxdoc.org/HOWTO/Optical-Disk-HOWTO.html		N	?	U	\N	1970-01-01		U	t	\N	OTHER       	\N
192	Linux Parallel Processing HOWTO	Parallel-Processing-HOWTO.sgml	HOWTO       	SGML        	LinuxDoc    	            	            	1998-01-04	http://www.linuxdoc.org/HOWTO/Parallel-Processing-HOWTO.html		N	?	U	\N	1970-01-01		U	t	\N	NONE        	\N
193	Linux Partition HOWTO	Partition.sgml	HOWTO       	SGML        	DocBook     	3.1         	3.3         	2001-07-10	http://www.linuxdoc.org/HOWTO/mini/Partition/		N	?	U	\N	1970-01-01		U	t	\N	NONE        	\N
194	Linux PCI-HOWTO	PCI-HOWTO.sgml	HOWTO       	SGML        	LinuxDoc    	            	0.6h        	2001-07-02	http://www.linuxdoc.org/HOWTO/PCI-HOWTO.html		N	?	U	\N	1970-01-01		U	t	\N	GPL         	\N
199	Linux PPP HOWTO	PPP-HOWTO.sgml	HOWTO       	SGML        	DocBook     	3.1         	4.0         	2000-07-07	http://www.linuxdoc.org/HOWTO/PPP-HOWTO/		N	?	U	\N	1970-01-01		U	t	\N	GPL         	\N
200	Linux Quake HOWTO	Quake-HOWTO.sgml	HOWTO       	SGML        	LinuxDoc    	            	1.0.1.14    	1998-07-31	http://www.linuxdoc.org/HOWTO/Quake-HOWTO.html		N	?	U	\N	1970-01-01		U	t	\N	LDPL        	\N
203	Linux Security HOWTO	Security-HOWTO.sgml	HOWTO       	SGML        	LinuxDoc    	            	1.1.1       	2000-03-16	http://www.linuxdoc.org/HOWTO/Security-HOWTO.html		N	?	U	\N	1970-01-01		U	t	\N	OTHER       	\N
207	Linux SMP HOWTO	SMP-HOWTO.sgml	HOWTO       	SGML        	LinuxDoc    	            	1.12.1      	2000-10-24	http://www.linuxdoc.org/HOWTO/SMP-HOWTO.html		N	?	U	\N	1970-01-01		U	t	\N	NONE        	\N
285	Serial Laplink HOWTO	Serial-Laplink-HOWTO.sgml	MINI        	SGML        	DocBook     	3.1         	2.1         	2001-07-20	http://www.linuxdoc.org/HOWTO/Serial-Laplink-HOWTO/index.html		N	?	U	\N	1970-01-01		U	t	\N	GFDL        	\N
163	Linux Install From PPA-Zip drive mini-HOWTO		MINI        	SGML        	DocBook     	            	01.04       	1998-04-28	http://www.linuxdoc.org/HOWTO/mini/Install-From-ZIP.html		N	?	U	\N	1970-01-01	/HOWTO/	U	t	\N	NONE        	\N
164	Linux I/O port programming mini-HOWTO	IO-Port-Programming.sgml	MINI        	SGML        	LinuxDoc    	            	3.0         	2000-12-02	http://www.linuxdoc.org/HOWTO/mini/IO-Port-Programming.html		N	?	U	\N	1970-01-01		U	t	\N	NONE        	\N
174	Linux Mail-Queue mini-HOWTO		MINI        	SGML        	DocBook     	            	2.02        	1997-09-02	http://www.linuxdoc.org/HOWTO/mini/Mail-Queue.html		N	?	U	\N	1970-01-01	/HOWTO/	U	t	\N	NONE        	\N
180	Linux NCD mini-HOWTO	NCD-HOWTO.sgml	MINI        	SGML        	LinuxDoc    	            	0.99p15     	1999-08-31	http://www.linuxdoc.org/HOWTO/NCD-HOWTO.html		N	?	U	\N	1970-01-01		U	t	\N	NONE        	\N
187	Linux on Sony VAIO mini-HOWTO		MINI        	SGML        	DocBook     	            	1.1         	1998-09-15	http://www.linuxdoc.org/HOWTO/mini/VAIO+Linux.html		N	?	U	\N	1970-01-01		U	t	\N	OTHER       	\N
190	Linux + OS/2 (+ DOS) mini-HOWTO		MINI        	TEXT        	N/A         	            	0.2         	1996-05-19	http://metalab.unc.edu/pub/Linux/docs/HOWTO/unmaintained/mini/Linux+OS2+DOS		A	U	U	\N	1970-01-01		U	f	\N	NONE        	\N
196	LINUX PLIP MINI-HOWTO		MINI        	SGML        	DocBook     	            	2.1         	1998-03-11	http://www.linuxdoc.org/HOWTO/mini/PLIP.html		N	?	U	\N	1970-01-01		U	t	\N	NONE        	\N
202	Linux Remote-Boot mini-HOWTO: Configuring Remote-Boot Workstations with Linux, DOS, Windows 95/98 and Windows NT		MINI        	SGML        	DocBook     	            	3.19        	1999-01-31	http://www.linuxdoc.org/HOWTO/mini/Remote-Boot.html		N	?	U	\N	1970-01-01	/HOWTO/	U	t	\N	OTHER       	\N
212	Linux Touch Screen HOWTO	XFree86-Touch-Screen-HOWTO.sgml	HOWTO       	SGML        	LinuxDoc    	            	            	2000-10-23	http://www.linuxdoc.org/HOWTO/XFree86-Touch-Screen-HOWTO.html		N	?	U	\N	1970-01-01		U	t	\N	NONE        	\N
213	Linux User Group HOWTO	User-Group-HOWTO.sgml	HOWTO       	SGML        	LinuxDoc    	            	1.6.2       	1998-04-23	http://www.linuxdoc.org/HOWTO/User-Group-HOWTO.html		N	?	U	\N	1970-01-01		U	t	\N	LDPL        	\N
214	Linux VAR HOWTO	VAR-HOWTO.sgml	HOWTO       	SGML        	LinuxDoc    	            	2.84        	1999-07-31	http://www.linuxdoc.org/HOWTO/VAR-HOWTO.html		N	?	U	\N	1970-01-01		U	t	\N	OTHER       	\N
215	Linux VME Howto	VME-HOWTO.sgml	HOWTO       	SGML        	LinuxDoc    	            	1.8         	2001-07-02	http://www.linuxdoc.org/HOWTO/VME-HOWTO.html		N	?	U	\N	1970-01-01		U	t	\N	OTHER       	\N
216	Linux VPN Masquerade HOWTO	VPN-Masquerade-HOWTO.sgml	HOWTO       	SGML        	LinuxDoc    	            	2.19        	2000-10-21	http://www.linuxdoc.org/HOWTO/VPN-Masquerade-HOWTO.html		N	?	U	\N	1970-01-01		U	t	\N	LDPL        	\N
217	Linux web browser station (formerly ""The Linux Public Web Browser mini-HOWTO"")	Public-Web-Browser.sgml	HOWTO       	SGML        	LinuxDoc    	            	0.0.5       	2000-10-09	http://www.linuxdoc.org/HOWTO/mini/Public-Web-Browser.html		N	?	U	\N	1970-01-01		U	t	\N	OTHER       	\N
218	Linux + Win95 mini-HOWTO	Linux+Win95.sgml	MINI        	SGML        	DocBook     	4.1         	1.1.1       	2001-04-19	http://www.linuxdoc.org/HOWTO/mini/Linux+Win95/index.html		N	?	U	\N	1970-01-01		U	t	\N	NONE        	\N
420	Linux + Windows HOWTO		HOWTO       	SGML        	HTML        	            	0.1.0       	1999-11-04	http://www.linuxdoc.org/HOWTO/Linux+Windows-HOWTO/index.html	http://www.linuxdoc.org/HOWTO/Linux+Windows-HOWTO/index.html	N	?	U	\N	\N		U	t	\N	LDPL        	\N
343	The Linux NIS(YP)/NYS/NIS+ HOWTO	NIS-HOWTO.sgml	HOWTO       	SGML        	DocBook     	3.1         	1.1.1       	2000-11-17	http://www.linuxdoc.org/HOWTO/NIS-HOWTO/		N	?	U	\N	1970-01-01		U	t	\N	NONE        	\N
342	The Linux News HOWTO		HOWTO       	TEXT        	N/A         	            	1.4         	1995-11-28	http://metalab.unc.edu/pub/Linux/docs/HOWTO/unmaintained/News-HOWTO		A	U	U	\N	1970-01-01		U	f	\N	OTHER       	\N
341	The Linux Networking Overview HOWTO	Networking-Overview-HOWTO.sgml	HOWTO       	SGML        	LinuxDoc    	            	0.32        	2000-07-07	http://www.linuxdoc.org/HOWTO/Networking-Overview-HOWTO.html		N	?	U	\N	1970-01-01		U	t	\N	NONE        	\N
338	The Linux MP3-HOWTO	MP3-HOWTO.sgml	HOWTO       	SGML        	LinuxDoc    	            	1.60        	2000-09-30	http://www.linuxdoc.org/HOWTO/MP3-HOWTO.html		N	?	U	\N	1970-01-01		U	t	\N	OTHER       	\N
337	The Linux Mail User HOWTO	Mail-User-HOWTO.sgml	HOWTO       	SGML        	DocBook     	4.1         	3.2         	2001-02-21	http://www.linuxdoc.org/HOWTO/Mail-User-HOWTO/		N	?	U	\N	1970-01-01		U	t	\N	LDPL        	\N
335	The Linux keyboard and console HOWTO	Keyboard-and-Console-HOWTO.sgml	HOWTO       	SGML        	LinuxDoc    	            	2.8         	1998-02-24	http://www.linuxdoc.org/HOWTO/Keyboard-and-Console-HOWTO.html		N	?	U	\N	1970-01-01		U	t	\N	LDPL        	\N
330	The Linux Intranet Server HOWTO	Intranet-Server-HOWTO.sgml	HOWTO       	SGML        	LinuxDoc    	            	2.11        	1997-07-31	http://www.linuxdoc.org/HOWTO/Intranet-Server-HOWTO.html		N	?	U	\N	1970-01-01		U	t	\N	OTHER       	\N
328	The Linux GCC HOWTO	GCC-HOWTO.sgml	HOWTO       	SGML        	DocBook     	3.0         	2.0         	1999-04-30	http://www.linuxdoc.org/HOWTO/GCC-HOWTO/		N	?	U	\N	1970-01-01		U	t	\N	OTHER       	\N
326	The Linux Emacspeak HOWTO	Emacspeak-HOWTO.sgml	HOWTO       	SGML        	LinuxDoc    	            	            	2000-12-15	http://www.linuxdoc.org/HOWTO/Emacspeak-HOWTO.html		N	?	U	\N	1970-01-01		U	t	\N	LDPL        	\N
321	The Linux Comeau C++ 4.0 HOWTO		HOWTO       	TEXT        	N/A         	            	0.3         	1997-05-15	http://metalab.unc.edu/pub/Linux/docs/HOWTO/unmaintained/mini/Comeau-C++		A	U	U	\N	1970-01-01		U	f	\N	NONE        	\N
315	The Linux 3Dfx HOWTO	3Dfx-HOWTO.sgml	HOWTO       	SGML        	LinuxDoc    	96          	1.16        	1998-02-05	http://www.linuxdoc.org/HOWTO/3Dfx-HOWTO.html		N	?	U	\N	1970-01-01		U	t	\N	LDPL        	\N
309	The dosemu HOWTO	DOSEMU-HOWTO.sgml	HOWTO       	SGML        	LinuxDoc    	            	            	1999-04-11	http://www.linuxdoc.org/HOWTO/DOSEMU-HOWTO.html		N	?	U	\N	1970-01-01		U	f	\N	NONE        	\N
303	Term HOWTO		HOWTO       	TEXT        	N/A         	            	1.2         	1995-07-14	http://metalab.unc.edu/pub/Linux/docs/HOWTO/unmaintained/Term-HOWTO		A	U	U	\N	1970-01-01		U	f	\N	OTHER       	\N
122	LDP HOWTO-INDEX		HOWTO       	SGML        	DocBook     	            	6.2         	2001-02-28	http://www.linuxdoc.org/HOWTO/HOWTO-INDEX/		N	?	U	\N	1970-01-01		U	t	\N	LDPL        	\N
201	Linux RAID FAQ		FAQ         	SGML        	DocBook     	            	            	2000-10-08	http://www.linuxdoc.org/FAQ/Linux-RAID-FAQ/		N	?	U	\N	1970-01-01		U	t	\N	NONE        	\N
204	Linux Security Quick Reference Card	QuickRefCard.pdf	QUICK       	PDF         	N/A         	            	1.1         	2000-08-31	http://www.linuxdoc.org/REF/ls_quickref/QuickRefCard.pdf		N	?	U	\N	1970-01-01		U	t	\N	NONE        	\N
220	Linux WWW HOWTO	WWW-HOWTO.sgml	HOWTO       	SGML        	LinuxDoc    	            	0.85        	1999-07-31	http://www.linuxdoc.org/HOWTO/WWW-HOWTO.html		N	?	U	\N	1970-01-01		U	t	\N	GPL         	\N
221	Linux XDMCP HOWTO	XDMCP-HOWTO.sgml	HOWTO       	SGML        	DocBook     	3.1         	1.1         	2001-03-19	http://www.linuxdoc.org/HOWTO/XDMCP-HOWTO/		N	?	U	\N	1970-01-01		U	t	\N	LDPL        	\N
222	Linux Xfree-to-Xinside mini-HOWTO		MINI        	SGML        	DocBook     	            	1.3         	1997-08-31	http://www.linuxdoc.org/HOWTO/mini/XFree86-XInside.html		N	?	U	\N	1970-01-01	/HOWTO/	U	t	\N	GPL         	\N
223	Logical Volume Manager HOWTO	LVM-HOWTO.sgml	HOWTO       	SGML        	LinuxDoc    	            	0.0.2       	2000-04-27	http://www.linuxdoc.org/HOWTO/LVM-HOWTO.html		N	?	U	\N	1970-01-01		U	t	\N	OTHER       	\N
224	Loopback Encrypted Filesystem HOWTO	Loopback-Encrypted-Filesystem-HOWTO.sgml	HOWTO       	SGML        	LinuxDoc    	            	1.1         	1999-11-28	http://www.linuxdoc.org/HOWTO/Loopback-Encrypted-Filesystem-HOWTO.html		N	?	U	\N	1970-01-01		U	t	\N	NONE        	\N
248	Oracle Database HOWTO	Oracle-7-HOWTO.sgml	HOWTO       	SGML        	LinuxDoc    	            	1.2         	1998-07-31	http://www.linuxdoc.org/HOWTO/Oracle-7-HOWTO.html		N	?	U	\N	1970-01-01		U	t	\N	OTHER       	\N
249	Oracle for Linux Installation HOWTO	Oracle-8-HOWTO.sgml	HOWTO       	SGML        	LinuxDoc    	            	1.14        	2000-06-18	http://www.linuxdoc.org/HOWTO/Oracle-8-HOWTO.html		N	?	U	\N	1970-01-01		U	t	\N	OTHER       	\N
251	Palm OS Desktop HOWTO	PalmOS-HOWTO.sgml	HOWTO       	SGML        	LinuxDoc    	            	1.1.1       	1999-02-27	http://www.linuxdoc.org/HOWTO/PalmOS-HOWTO.html		N	?	U	\N	1970-01-01		U	t	\N	LDPL        	\N
253	PATH HOWTO		HOWTO       	SGML        	DocBook     	            	0.4         	1997-11-14	http://www.linuxdoc.org/HOWTO/mini/Path.html		N	?	U	\N	1970-01-01	/HOWTO/	U	t	\N	GPL         	\N
254	PHHTTPD HTTP Accelerator HOWTO	phhttpd-HOWTO.sgml	HOWTO       	SGML        	DocBook     	3.0         	1.1         	2001-04-24	http://www.linuxdoc.org/HOWTO/phhttpd-HOWTO/		N	M	U	\N	1970-01-01		U	t	\N	GFDL        	\N
256	PLIP Install HOWTO	PLIP-Install-HOWTO.sgml	HOWTO       	SGML        	LinuxDoc    	            	1.31        	2001-04-20	http://www.linuxdoc.org/HOWTO/PLIP-Install-HOWTO.html		N	M	U	\N	1970-01-01		U	t	\N	OPL         	\N
112	Java on Linux FAQ		FAQ         	SGML        	HTML        	            	            	1970-01-01			O	M	U	2001-07-12	1970-01-01	http://www.jguru.com/faq/home.jsp?topic=Linux	U	t	\N	OTHER       	\N
131	Linux Administrators Security Guide		GUIDE       	SGML        	HTML        	            	1.0         	2000-07-31	http://www.linuxdoc.org/LDP/lasg/		N	?	U	\N	1970-01-01		U	t	\N	OTHER       	\N
168	Linux IRC mini-HOWTO	IRC.sgml	MINI        	SGML        	DocBook     	4.1         	0.2         	2000-07-02	http://www.linuxdoc.org/HOWTO/mini/IRC/		N	?	U	\N	1970-01-01		U	t	\N	NONE        	\N
169	Linux Italian-HOWTO	Italian-HOWTO.sgml	HOWTO       	SGML        	LinuxDoc    	            	1.2.0       	1998-11-02	http://www.linuxdoc.org/HOWTO/Italian-HOWTO.html		N	?	U	\N	1970-01-01		U	t	\N	LDPL        	\N
191	Linux Palm Developers Quick Start Guide		QUICK       	SGML        	HTML        	            	1.0         	2001-02-20	http://www.linuxdoc.org/REF/palmdevqs/index.html		N	?	U	\N	1970-01-01	/HOWTO/	U	t	\N	NONE        	\N
198	Linux PPP FAQ	PPP-FAQ.sgml	FAQ         	SGML        	LinuxDoc    	            	            	1970-01-01	http://www.linuxdoc.org/FAQ/PPP-FAQ.html		R	U	U	\N	1970-01-01		U	f	\N	GPL         	\N
142	Linux BRIDGE-STP-HOWTO	BRIDGE-STP-HOWTO.sgml	HOWTO       	SGML        	DocBook     	3.1         	0.04        	2001-01-11	http://www.linuxdoc.org/HOWTO/BRIDGE-STP-HOWTO/		N	?	U	\N	2000-06-01	http://www.bnhof.de/~uwe/bridge-stp-howto/BRIDGE-STP-HOWTO/	U	t	\N	LDPL        	\N
313	The LBX Mini-HOWTO		MINI        	SGML        	DocBook     	            	1.04        	1997-12-10	http://www.linuxdoc.org/HOWTO/mini/LBX.html		N	?	U	\N	1970-01-01		U	t	\N	NONE        	\N
320	The Linux Cipe+Masquerading mini-HOWTO		MINI        	SGML        	DocBook     	            	1.2         	1999-04-20	http://www.linuxdoc.org/HOWTO/mini/Cipe+Masq.html		N	?	U	\N	1970-01-01		U	t	\N	LDPL        	\N
323	The Linux Danish/International HOWTO	Danish-HOWTO.sgml	HOWTO       	SGML        	LinuxDoc    	            	2.6         	2000-03-08	http://www.linuxdoc.org/HOWTO/Danish-HOWTO.html		N	?	U	\N	1970-01-01		U	t	\N	LDPL        	\N
373	The VPN HOWTO		HOWTO       	SGML        	DocBook     	            	0.2         	1997-07-31	http://www.linuxdoc.org/HOWTO/mini/VPN.html		N	?	U	\N	1970-01-01		U	t	\N	LDPL        	\N
336	The Linux ""Linux-DOS-Win95-OS2"" mini-HOWTO	Linux+DOS+Win95+OS2.sgml	MINI        	SGML        	LinuxDoc    	            	1.3.1       	1997-11-10	http://www.linuxdoc.org/HOWTO/mini/Linux+DOS+Win95+OS2.html		N	?	U	\N	1970-01-01		U	t	\N	OTHER       	\N
306	The BTTV Mini-HOWTO	BTTV.sgml	MINI        	SGML        	DocBook     	            	0.3         	2000-01-31	http://www.linuxdoc.org/HOWTO/mini/BTTV.html		N	?	U	\N	1970-01-01	BTTV.sgml	U	t	\N	OTHER       	\N
308	The Clock Mini-HOWTO	Clock.sgml	MINI        	SGML        	LinuxDoc    	            	2.1         	2000-10-31	http://www.linuxdoc.org/HOWTO/mini/Clock.html		N	?	U	\N	1970-01-01		U	t	\N	NONE        	\N
311	The Geographic Information Systems: GRASS HOWTO	GIS-GRASS.sgml	HOWTO       	SGML        	DocBook     	3.1         	1.0         	1997-11-12	http://www.linuxdoc.org/HOWTO/mini/GIS-GRASS/		N	?	U	\N	1970-01-01		U	t	\N	NONE        	\N
302	Tango 2000 HOWTO	Tango-HOWTO.sgml	HOWTO       	SGML        	LinuxDoc    	            	            	2000-06-30	http://www.linuxdoc.org/HOWTO/Tango-HOWTO.html		N	?	U	\N	1970-01-01		U	t	\N	OTHER       	\N
300	SRM Firmware Howto	SRM-HOWTO.sgml	HOWTO       	SGML        	DocBook     	3.0         	0.8         	2000-11-08	http://www.linuxdoc.org/HOWTO/SRM-HOWTO/index.html		N	?	U	\N	1970-01-01		U	t	\N	NONE        	\N
298	SPARC-HOWTO	SPARC-HOWTO.sgml	HOWTO       	SGML        	LinuxDoc    	            	0.0.3       	2000-11-02	http://www.linuxdoc.org/HOWTO/SPARC-HOWTO.html		N	?	U	\N	1970-01-01		U	t	\N	GFDL        	\N
293	Software-RAID HOWTO	Software-RAID-0.4x-HOWTO.sgml	HOWTO       	SGML        	LinuxDoc    	            	0.54        	1998-11-20	http://www.linuxdoc.org/HOWTO/Software-RAID-0.4x-HOWTO.html		N	?	U	\N	1970-01-01		U	t	\N	NONE        	\N
276	RPM HOWTO	RPM-HOWTO.sgml	HOWTO       	SGML        	DocBook     	3.0         	3.0         	1999-11-02	http://www.linuxdoc.org/HOWTO/RPM-HOWTO/index.html		N	?	U	\N	1970-01-01		U	t	\N	OTHER       	\N
